"NSRNAME","ecosite","nCell","Classification","Upland","Color","ClassordNum","DEPord","ecosite_Area_Stralberg_20112040_CanESM2","ecosite_Area_perc_Stralberg_20112040_CanESM2","ecosite_Area_Stralberg_20112040_CSIRO","ecosite_Area_perc_Stralberg_20112040_CSIRO","ecosite_Area_Stralberg_20112040_HadGEM2","ecosite_Area_perc_Stralberg_20112040_HadGEM2","ecosite_Area_Stralberg_20412070_CanESM2","ecosite_Area_perc_Stralberg_20412070_CanESM2","ecosite_Area_Stralberg_20412070_CSIRO","ecosite_Area_perc_Stralberg_20412070_CSIRO","ecosite_Area_Stralberg_20412070_HadGEM2","ecosite_Area_perc_Stralberg_20412070_HadGEM2","ecosite_Area_Stralberg_20712100_CanESM2","ecosite_Area_perc_Stralberg_20712100_CanESM2","ecosite_Area_Stralberg_20712100_CSIRO","ecosite_Area_perc_Stralberg_20712100_CSIRO","ecosite_Area_Stralberg_20712100_HadGEM2","ecosite_Area_perc_Stralberg_20712100_HadGEM2","ecosite_Area_ab_veg_fm_c_20112040","ecosite_Area_perc_ab_veg_fm_c_20112040","ecosite_Area_ab_veg_fm_c_20112040_CanESM2","ecosite_Area_perc_ab_veg_fm_c_20112040_CanESM2","ecosite_Area_ab_veg_fm_c_20112040_CSIRO","ecosite_Area_perc_ab_veg_fm_c_20112040_CSIRO","ecosite_Area_ab_veg_fm_c_20112040_HadGEM2","ecosite_Area_perc_ab_veg_fm_c_20112040_HadGEM2","ecosite_Area_ab_veg_fm_c_20412070","ecosite_Area_perc_ab_veg_fm_c_20412070","ecosite_Area_ab_veg_fm_c_20412070_CanESM2","ecosite_Area_perc_ab_veg_fm_c_20412070_CanESM2","ecosite_Area_ab_veg_fm_c_20412070_CSIRO","ecosite_Area_perc_ab_veg_fm_c_20412070_CSIRO","ecosite_Area_ab_veg_fm_c_20412070_HadGEM2","ecosite_Area_perc_ab_veg_fm_c_20412070_HadGEM2","ecosite_Area_ab_veg_fm_c_20712100","ecosite_Area_perc_ab_veg_fm_c_20712100","ecosite_Area_ab_veg_fm_c_20712100_CanESM2","ecosite_Area_perc_ab_veg_fm_c_20712100_CanESM2","ecosite_Area_ab_veg_fm_c_20712100_CSIRO","ecosite_Area_perc_ab_veg_fm_c_20712100_CSIRO","ecosite_Area_ab_veg_fm_c_20712100_HadGEM2","ecosite_Area_perc_ab_veg_fm_c_20712100_HadGEM2","ecosite_Area_ab_veg_fm_uc_20112040","ecosite_Area_perc_ab_veg_fm_uc_20112040","ecosite_Area_ab_veg_fm_uc_20112040_CanESM2","ecosite_Area_perc_ab_veg_fm_uc_20112040_CanESM2","ecosite_Area_ab_veg_fm_uc_20112040_CSIRO","ecosite_Area_perc_ab_veg_fm_uc_20112040_CSIRO","ecosite_Area_ab_veg_fm_uc_20112040_HadGEM2","ecosite_Area_perc_ab_veg_fm_uc_20112040_HadGEM2","ecosite_Area_ab_veg_fm_uc_20412070","ecosite_Area_perc_ab_veg_fm_uc_20412070","ecosite_Area_ab_veg_fm_uc_20412070_CanESM2","ecosite_Area_perc_ab_veg_fm_uc_20412070_CanESM2","ecosite_Area_ab_veg_fm_uc_20412070_CSIRO","ecosite_Area_perc_ab_veg_fm_uc_20412070_CSIRO","ecosite_Area_ab_veg_fm_uc_20412070_HadGEM2","ecosite_Area_perc_ab_veg_fm_uc_20412070_HadGEM2","ecosite_Area_ab_veg_fm_uc_20712100","ecosite_Area_perc_ab_veg_fm_uc_20712100","ecosite_Area_ab_veg_fm_uc_20712100_CanESM2","ecosite_Area_perc_ab_veg_fm_uc_20712100_CanESM2","ecosite_Area_ab_veg_fm_uc_20712100_CSIRO","ecosite_Area_perc_ab_veg_fm_uc_20712100_CSIRO","ecosite_Area_ab_veg_fm_uc_20712100_HadGEM2","ecosite_Area_perc_ab_veg_fm_uc_20712100_HadGEM2","ecosite_Area_baseline","ecosite_Area_perc_baseline"
"Central Parkland",29,7,"Rich-Hygric Poplar",0,"#00C89E",29,"29_Rich-Hygric Poplar",6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0,6.9446918964386,0
"Central Parkland",30,1,"Rich-Hygric Lodgepole Pine",0,"#00B991",30,"30_Rich-Hygric Lodgepole Pine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Central Parkland",31,1,"Rich-Hygric Spruce",0,"#0E995F",31,"31_Rich-Hygric Spruce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Central Parkland",32,93,"Rich-Hydric Grass Fen",0,"#9FFFD7",32,"32_Rich-Hydric Grass Fen",89.4815065786242,0,76.4815065786242,0,44.339217081666,0,94.1120189353824,0,95.1120189353824,0,91.1120189353824,0,92.1120189353824,0,88.1120189353824,0,92.1120189353824,0,28.339217081666,0,28.339217081666,0,28.339217081666,0,28.339217081666,0,28.339217081666,0,28.339217081666,0,28.339217081666,0,28.339217081666,0,28.339217081666,0,28.339217081666,0,28.339217081666,0,28.339217081666,0,28.339217081666,0,28.339217081666,0,28.339217081666,0,28.339217081666,0,28.339217081666,0,28.339217081666,0,28.339217081666,0,28.339217081666,0,28.339217081666,0,28.339217081666,0,28.339217081666,0,28.339217081666,0,28.339217081666,0
"Central Parkland",33,669,"Rich-Hydric Shrub Fen",0,"#2DFFA7",33,"33_Rich-Hydric Shrub Fen",658.390741541982,0.3,667.390741541982,0.3,690.53303103894,0.3,653.760229185224,0.3,653.760229185224,0.3,653.760229185224,0.3,653.760229185224,0.3,653.760229185224,0.3,653.760229185224,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3,700.53303103894,0.3
"Central Parkland",34,40,"Rich-Hydric Black Spruce",0,"#0C5437",34,"34_Rich-Hydric Black Spruce",38.213595291134,0,38.213595291134,0,39.213595291134,0,38.213595291134,0,38.213595291134,0,38.213595291134,0,38.213595291134,0,38.213595291134,0,38.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0,51.213595291134,0
"Central Parkland",37,1,"Very Rich-Hydric Marsh",0,"#AEEDFF",37,"37_Very Rich-Hydric Marsh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Central Parkland",39,4429,"Lake",0,"#3649F9",39,"39_Lake",4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2,4370.82101549727,2
"Central Parkland",41,165182,"Agriculture",0,"#AB9F95",41,"41_Agriculture",163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1,163517.186930264,76.1
"Central Parkland",42,6538,"Urban",0,"#373737",42,"42_Urban",6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3,6474.67710591576,3
"Central Parkland",43,133,"Other Non-Fuel",0,"#ACAC96",43,"43_Other Non-Fuel",126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1,126.69424316939,0.1
"Central Parkland",50,55,"Medium-Mesic Aspen Boreal Mixedwood",1,"#26FE00",15.5,"15.5_Medium-Mesic Aspen Boreal Mixedwood",53.5206569731236,0,53.5206569731236,0,53.5206569731236,0,53.5206569731236,0,53.5206569731236,0,53.5206569731236,0,53.5206569731236,0,53.5206569731236,0,53.5206569731236,0,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2,383.848249978386,0.2
"Dry Mixedgrass",1,53,"Poor-Xeric Grassland",1,"#FFF0C6",1,"1_Poor-Xeric Grassland",52.5172503590584,0,29.8552974462509,0,20.5172503590584,0,27.8552974462509,0,7,0,13.5172503590584,0,18,0,7,0,18,0,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1,138.372547805309,0.1
"Dry Mixedgrass",2,1,"Poor-Xeric Jack Pine",1,"#FF9E56",2,"2_Poor-Xeric Jack Pine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Mixedgrass",3,9676,"Poor-Mesic Grassland",1,"#FFE7A6",3,"3_Poor-Mesic Grassland",9672.38425355405,5.2,9553.986501012,5.1,9764.38425355405,5.2,9155.986501012,4.9,9604.24977176636,5.1,10166.7325214073,5.4,9133.9015039131,4.9,9268.30377905071,4.9,9133.9015039131,4.9,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3,8002.46925065294,4.3
"Dry Mixedgrass",4,1,"Poor-Mesic Pine",1,"#FFA627",4,"4_Poor-Mesic Pine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Mixedgrass",5,1,"Poor-Mesic Black Spruce",1,"#DBE628",5,"5_Poor-Mesic Black Spruce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Mixedgrass",6,1,"Poor-Hygric Black Spruce",0,"#A6AE1F",6,"6_Poor-Hygric Black Spruce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Mixedgrass",7,1,"Poor-Hydric Black Spruce / Larch",0,"#666B14",7,"7_Poor-Hydric Black Spruce / Larch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Mixedgrass",8,1,"Poor-Hydric Shrub",0,"#593E1F",8,"8_Poor-Hydric Shrub",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Mixedgrass",9,1190,"Medium-Xeric Grassland",1,"#FFFD77",9,"9_Medium-Xeric Grassland",1189.05400728434,0.6,1311.05400728434,0.7,1188.05400728434,0.6,1761.05400728434,0.9,1328.05400728434,0.7,775.054007284343,0.4,1804.05400728434,1,1663,0.9,1804.05400728434,1,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5,2762.05400728434,1.5
"Dry Mixedgrass",10,1,"Medium-Xeric Aspen Mix",1,"#FFFB00",10,"10_Medium-Xeric Aspen Mix",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Mixedgrass",11,1,"Medium-Xeric Pine",1,"#7D0C0C",11,"11_Medium-Xeric Pine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Mixedgrass",12,1,"Medium-Xeric Spruce",1,"#698222",12,"12_Medium-Xeric Spruce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Mixedgrass",13,68093,"Medium-Mesic Grassland",1,"#D5FF95",13,"13_Medium-Mesic Grassland",67683.0780965578,36.1,67683.0780965578,36.1,67683.0780965578,36.1,67683.0780965578,36.1,67683.0780965578,36.1,67683.0780965578,36.1,67683.0780965578,36.1,67683.0780965578,36.1,67683.0780965578,36.1,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8,67074.9912861922,35.8
"Dry Mixedgrass",14,1,"Medium-Mesic Aspen",1,"#B1FF38",14,"14_Medium-Mesic Aspen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Mixedgrass",15,1,"Medium-Mesic Aspen Mix",1,"#9EFF0C",15,"15_Medium-Mesic Aspen Mix",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Mixedgrass",16,1,"Medium-Mesic Pine",1,"#0B7401",16,"16_Medium-Mesic Pine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Mixedgrass",17,1,"Medium-Mesic Pine Mix",1,"#0B7401",17,"17_Medium-Mesic Pine Mix",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Mixedgrass",18,1,"Medium-Mesic White Spruce",1,"#085401",18,"18_Medium-Mesic White Spruce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Mixedgrass",19,19140,"Medium-Hygric Grassland",0,"#99FF89",19,"19_Medium-Hygric Grassland",19069.8484064104,10.2,19092.8484064104,10.2,19032.8484064104,10.1,19058.9081118653,10.2,19075.8484064104,10.2,19060.8484064104,10.2,19057.8484064104,10.2,19070.8484064104,10.2,19057.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2,19048.8484064104,10.2
"Dry Mixedgrass",20,1,"Medium-Hygric Poplar Mix",0,"#14C800",20,"20_Medium-Hygric Poplar Mix",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Mixedgrass",21,1,"Medium-Hygric Spruce Mix",0,"#3CBC2F",21,"21_Medium-Hygric Spruce Mix",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Mixedgrass",22,1,"Medium-Hygric Black Spruce Mix",0,"#39AE2C",22,"22_Medium-Hygric Black Spruce Mix",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Mixedgrass",25,1,"Medium-Hydric Shrub (Poor Fen)",0,"#9EB373",25,"25_Medium-Hydric Shrub (Poor Fen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Mixedgrass",26,1,"Medium-Hydric Black Spruce Fen (Poor Fen)",0,"#75AC00",26,"26_Medium-Hydric Black Spruce Fen (Poor Fen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Mixedgrass",27,30,"Rich-Mesic Grassland",1,"#AFFFA3",27,"27_Rich-Mesic Grassland",30,0,27,0,4,0,13,0,4,0,0,0,4,0,10,0,4,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0
"Dry Mixedgrass",28,134,"Rich-Hygric Shrubland",0,"#99FF89",28,"28_Rich-Hygric Shrubland",133.73149728775,0.1,131.791202742606,0.1,138.73149728775,0.1,131.73149728775,0.1,131.73149728775,0.1,132.73149728775,0.1,131.73149728775,0.1,131.73149728775,0.1,131.73149728775,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1,134.791202742606,0.1
"Dry Mixedgrass",29,1,"Rich-Hygric Poplar",0,"#00C89E",29,"29_Rich-Hygric Poplar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Mixedgrass",30,1,"Rich-Hygric Lodgepole Pine",0,"#00B991",30,"30_Rich-Hygric Lodgepole Pine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Mixedgrass",31,1,"Rich-Hygric Spruce",0,"#0E995F",31,"31_Rich-Hygric Spruce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Mixedgrass",32,609,"Rich-Hydric Grass Fen",0,"#9FFFD7",32,"32_Rich-Hydric Grass Fen",605.984627908096,0.3,606.984627908096,0.3,604.984627908096,0.3,604.984627908096,0.3,602.636360054836,0.3,604.636360054836,0.3,603.984627908096,0.3,602.636360054836,0.3,603.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3,633.984627908096,0.3
